"values","lat","lon","lat_index","lon_index"
297.539245605469,18.9065246582031,-155.341094970703,1,104
297.529205322266,18.9065246582031,-155.333892822266,1,105
297.522308349609,18.9065246582031,-155.326705932617,1,106
297.524841308594,18.9065246582031,-155.31950378418,1,107
297.526214599609,18.9065246582031,-155.312316894531,1,108
297.525787353516,18.9065246582031,-155.305114746094,1,109
297.521270751953,18.9065246582031,-155.297912597656,1,110
297.512756347656,18.9065246582031,-155.290725708008,1,111
297.507049560547,18.9065246582031,-155.28352355957,1,112
297.501861572266,18.9065246582031,-155.276336669922,1,113
297.502960205078,18.9065246582031,-155.269134521484,1,114
297.50146484375,18.9065246582031,-155.261947631836,1,115
297.500701904297,18.9065246582031,-155.254745483398,1,116
297.507141113281,18.9065246582031,-155.247543334961,1,117
